Date,Quarter,Top,Left,Result,Player,Distance (ft),ShotType
Mar 12,1,282,130,make,Kobe Bryant,26.0,3-pointer
Mar 12,1,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 12,1,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 12,1,300,338,make,Kobe Bryant,27.0,3-pointer
Mar 12,1,88,81,make,Kobe Bryant,16.0,2-pointer
Mar 12,1,144,56,make,Kobe Bryant,21.0,2-pointer
Mar 12,1,70,76,make,Kobe Bryant,17.0,2-pointer
Mar 12,1,52,46,make,Kobe Bryant,19.0,2-pointer
Mar 12,2,119,398,miss,Kobe Bryant,17.0,2-pointer
Mar 12,2,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 12,2,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 12,2,78,38,miss,Kobe Bryant,20.0,2-pointer
Mar 12,2,234,130,miss,Kobe Bryant,21.0,2-pointer
Mar 12,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 12,3,150,467,miss,Kobe Bryant,25.0,3-pointer
Mar 12,3,80,376,make,Kobe Bryant,14.0,2-pointer
Mar 12,3,196,224,miss,Kobe Bryant,15.0,2-pointer
Mar 12,4,101,396,miss,Kobe Bryant,16.0,2-pointer
Mar 12,4,62,396,miss,Kobe Bryant,16.0,2-pointer
Mar 12,4,99,371,miss,Kobe Bryant,14.0,2-pointer
Mar 12,4,50,350,make,Kobe Bryant,11.0,2-pointer
Mar 12,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 12,4,70,343,miss,Kobe Bryant,10.0,2-pointer
Mar 14,1,159,63,miss,Kobe Bryant,21.0,2-pointer
Mar 14,1,37,365,miss,Kobe Bryant,13.0,2-pointer
Mar 14,1,122,286,miss,Kobe Bryant,9.0,2-pointer
Mar 14,1,57,69,miss,Kobe Bryant,17.0,2-pointer
Mar 14,1,118,181,make,Kobe Bryant,9.0,2-pointer
Mar 14,1,180,84,make,Kobe Bryant,20.0,2-pointer
Mar 14,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 14,1,134,399,make,Kobe Bryant,18.0,2-pointer
Mar 14,1,180,87,miss,Kobe Bryant,20.0,2-pointer
Mar 14,1,162,109,make,Kobe Bryant,17.0,2-pointer
Mar 14,1,241,48,miss,Kobe Bryant,27.0,3-pointer
Mar 14,2,162,77,make,Kobe Bryant,20.0,2-pointer
Mar 14,2,42,376,miss,Kobe Bryant,14.0,2-pointer
Mar 14,3,50,449,make,Kobe Bryant,21.0,2-pointer
Mar 14,3,60,421,miss,Kobe Bryant,18.0,2-pointer
Mar 14,3,70,355,miss,Kobe Bryant,12.0,2-pointer
Mar 14,3,167,86,miss,Kobe Bryant,19.0,2-pointer
Mar 14,3,302,224,make,Kobe Bryant,25.0,3-pointer
Mar 14,4,183,376,miss,Kobe Bryant,19.0,2-pointer
Mar 14,4,26,424,miss,Kobe Bryant,19.0,2-pointer
Mar 14,4,124,58,make,Kobe Bryant,20.0,2-pointer
Mar 14,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 14,4,172,66,make,Kobe Bryant,21.0,2-pointer
Mar 14,4,132,138,make,Kobe Bryant,13.0,2-pointer
Mar 15,1,226,112,miss,Kobe Bryant,22.0,2-pointer
Mar 15,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 15,1,160,104,make,Kobe Bryant,17.0,2-pointer
Mar 15,2,36,352,miss,Kobe Bryant,11.0,2-pointer
Mar 15,2,60,320,make,Kobe Bryant,8.0,2-pointer
Mar 15,2,203,35,miss,Kobe Bryant,26.0,3-pointer
Mar 15,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 15,3,81,99,miss,Kobe Bryant,14.0,2-pointer
Mar 15,3,32,371,miss,Kobe Bryant,13.0,2-pointer
Mar 15,3,226,130,miss,Kobe Bryant,21.0,2-pointer
Mar 15,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 15,4,85,411,make,Kobe Bryant,17.0,2-pointer
Mar 15,4,164,475,miss,Kobe Bryant,26.0,3-pointer
Mar 15,4,187,160,make,Kobe Bryant,16.0,2-pointer
Mar 17,1,208,396,miss,Kobe Bryant,22.0,2-pointer
Mar 17,1,247,183,miss,Kobe Bryant,21.0,2-pointer
Mar 17,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 17,1,275,84,make,Kobe Bryant,27.0,3-pointer
Mar 17,2,141,240,miss,Kobe Bryant,9.0,2-pointer
Mar 17,2,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 17,2,113,278,miss,Kobe Bryant,7.0,2-pointer
Mar 17,3,318,217,miss,Kobe Bryant,27.0,3-pointer
Mar 17,3,65,380,make,Kobe Bryant,14.0,2-pointer
Mar 17,3,198,353,make,Kobe Bryant,19.0,2-pointer
Mar 17,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 17,4,208,373,make,Kobe Bryant,21.0,2-pointer
Mar 17,4,201,325,make,Kobe Bryant,17.0,2-pointer
Mar 17,4,119,294,miss,Kobe Bryant,9.0,2-pointer
Mar 17,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 17,4,68,404,make,Kobe Bryant,17.0,2-pointer
Mar 20,1,44,398,miss,Kobe Bryant,16.0,2-pointer
Mar 20,1,62,421,miss,Kobe Bryant,18.0,2-pointer
Mar 20,1,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 20,1,67,165,miss,Kobe Bryant,8.0,2-pointer
Mar 20,1,129,155,make,Kobe Bryant,12.0,2-pointer
Mar 20,1,81,301,miss,Kobe Bryant,7.0,2-pointer
Mar 20,1,254,243,miss,Kobe Bryant,20.0,2-pointer
Mar 20,1,259,82,miss,Kobe Bryant,26.0,3-pointer
Mar 20,2,237,181,miss,Kobe Bryant,20.0,2-pointer
Mar 20,2,185,421,make,Kobe Bryant,23.0,2-pointer
Mar 20,2,60,314,make,Kobe Bryant,7.0,2-pointer
Mar 20,2,219,95,miss,Kobe Bryant,22.0,2-pointer
Mar 20,3,60,475,miss,Kobe Bryant,24.0,3-pointer
Mar 20,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 20,3,236,366,miss,Kobe Bryant,22.0,2-pointer
Mar 20,3,70,373,miss,Kobe Bryant,13.0,2-pointer
Mar 20,3,99,273,miss,Kobe Bryant,6.0,2-pointer
Mar 20,3,198,92,make,Kobe Bryant,21.0,2-pointer
Mar 20,3,119,432,make,Kobe Bryant,20.0,2-pointer
Mar 20,3,175,435,miss,Kobe Bryant,23.0,2-pointer
Mar 20,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 20,3,85,406,make,Kobe Bryant,17.0,2-pointer
Mar 20,4,119,72,miss,Kobe Bryant,18.0,2-pointer
Mar 20,4,113,312,miss,Kobe Bryant,10.0,2-pointer
Mar 20,4,37,43,make,Kobe Bryant,20.0,2-pointer
Mar 20,4,252,99,make,Kobe Bryant,25.0,3-pointer
Mar 20,4,62,427,miss,Kobe Bryant,19.0,2-pointer
Mar 20,4,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 20,4,303,340,miss,Kobe Bryant,27.0,3-pointer
Mar 20,4,297,197,miss,Kobe Bryant,25.0,3-pointer
Mar 21,1,274,371,miss,Kobe Bryant,26.0,3-pointer
Mar 21,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 21,1,76,312,make,Kobe Bryant,8.0,2-pointer
Mar 21,2,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 21,2,303,179,miss,Kobe Bryant,26.0,3-pointer
Mar 21,2,145,125,miss,Kobe Bryant,15.0,2-pointer
Mar 21,4,224,117,make,Kobe Bryant,21.0,2-pointer
Mar 21,4,246,343,miss,Kobe Bryant,22.0,2-pointer
Mar 21,4,85,345,miss,Kobe Bryant,11.0,2-pointer
Mar 21,4,147,398,make,Kobe Bryant,19.0,2-pointer
Mar 21,4,183,368,make,Kobe Bryant,18.0,2-pointer
Mar 23,1,165,384,miss,Kobe Bryant,18.0,2-pointer
Mar 23,1,129,398,miss,Kobe Bryant,18.0,2-pointer
Mar 23,1,53,263,miss,Kobe Bryant,2.0,2-pointer
Mar 23,1,58,263,miss,Kobe Bryant,2.0,2-pointer
Mar 23,1,175,84,make,Kobe Bryant,20.0,2-pointer
Mar 23,1,65,77,miss,Kobe Bryant,16.0,2-pointer
Mar 23,2,367,437,miss,Kobe Bryant,37.0,3-pointer
Mar 23,2,68,250,make,Kobe Bryant,2.0,2-pointer
Mar 23,2,159,140,miss,Kobe Bryant,15.0,2-pointer
Mar 23,2,267,283,miss,Kobe Bryant,22.0,2-pointer
Mar 23,2,62,158,miss,Kobe Bryant,8.0,2-pointer
Mar 23,2,65,386,miss,Kobe Bryant,15.0,2-pointer
Mar 23,3,246,79,miss,Kobe Bryant,25.0,3-pointer
Mar 23,3,80,332,make,Kobe Bryant,10.0,2-pointer
Mar 23,3,85,237,miss,Kobe Bryant,4.0,2-pointer
Mar 23,3,95,274,make,Kobe Bryant,6.0,2-pointer
Mar 23,3,81,206,miss,Kobe Bryant,5.0,2-pointer
Mar 23,3,83,217,make,Kobe Bryant,4.0,2-pointer
Mar 23,3,65,269,miss,Kobe Bryant,3.0,2-pointer
Mar 23,3,57,94,miss,Kobe Bryant,15.0,2-pointer
Mar 23,3,270,118,miss,Kobe Bryant,25.0,3-pointer
Mar 23,4,58,472,make,Kobe Bryant,23.0,3-pointer
Mar 23,4,53,133,make,Kobe Bryant,11.0,2-pointer
Mar 23,4,65,173,make,Kobe Bryant,7.0,2-pointer
Mar 23,4,167,53,miss,Kobe Bryant,22.0,2-pointer
Mar 23,4,185,176,make,Kobe Bryant,15.0,2-pointer
Mar 23,4,75,243,make,Kobe Bryant,3.0,2-pointer
Mar 23,4,277,342,miss,Kobe Bryant,25.0,3-pointer
Mar 23,4,93,13,miss,Kobe Bryant,23.0,3-pointer
Mar 23,4,78,209,make,Kobe Bryant,4.0,2-pointer
Mar 25,1,131,383,miss,Kobe Bryant,16.0,2-pointer
Mar 25,1,316,235,make,Kobe Bryant,27.0,3-pointer
Mar 25,1,246,248,miss,Kobe Bryant,20.0,2-pointer
Mar 25,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 25,1,142,289,make,Kobe Bryant,10.0,2-pointer
Mar 25,1,72,384,miss,Kobe Bryant,15.0,2-pointer
Mar 25,2,183,312,miss,Kobe Bryant,15.0,2-pointer
Mar 25,2,134,84,miss,Kobe Bryant,18.0,2-pointer
Mar 25,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 25,3,247,241,miss,Kobe Bryant,20.0,2-pointer
Mar 25,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 25,4,142,398,miss,Kobe Bryant,18.0,2-pointer
Mar 25,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 25,4,53,406,make,Kobe Bryant,17.0,2-pointer
Mar 25,4,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 25,4,216,373,make,Kobe Bryant,21.0,2-pointer
Mar 25,4,265,107,make,Kobe Bryant,25.0,3-pointer
Mar 25,4,216,429,make,Kobe Bryant,25.0,3-pointer
Mar 25,4,200,449,make,Kobe Bryant,26.0,3-pointer
Mar 25,4,190,442,miss,Kobe Bryant,25.0,3-pointer
Mar 26,1,111,238,make,Kobe Bryant,6.0,2-pointer
Mar 26,2,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 26,2,210,353,miss,Kobe Bryant,20.0,2-pointer
Mar 26,2,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 26,2,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 26,2,155,91,miss,Kobe Bryant,18.0,2-pointer
Mar 26,2,277,355,miss,Kobe Bryant,25.0,3-pointer
Mar 26,2,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 26,2,93,192,miss,Kobe Bryant,6.0,2-pointer
Mar 26,3,127,337,miss,Kobe Bryant,12.0,2-pointer
Mar 26,3,75,432,make,Kobe Bryant,19.0,2-pointer
Mar 26,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 26,3,137,347,make,Kobe Bryant,14.0,2-pointer
Mar 26,3,241,128,miss,Kobe Bryant,22.0,2-pointer
Mar 26,3,81,297,make,Kobe Bryant,6.0,2-pointer
Mar 26,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 26,4,103,312,miss,Kobe Bryant,9.0,2-pointer
Mar 26,4,200,383,make,Kobe Bryant,21.0,2-pointer
Mar 26,4,70,353,miss,Kobe Bryant,11.0,2-pointer
Mar 26,4,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 26,4,246,240,miss,Kobe Bryant,20.0,2-pointer
Mar 26,4,185,312,miss,Kobe Bryant,15.0,2-pointer
Mar 28,1,144,417,make,Kobe Bryant,20.0,2-pointer
Mar 28,1,72,48,miss,Kobe Bryant,19.0,2-pointer
Mar 28,1,290,334,make,Kobe Bryant,26.0,3-pointer
Mar 28,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 28,1,249,403,make,Kobe Bryant,26.0,3-pointer
Mar 28,1,175,128,make,Kobe Bryant,17.0,2-pointer
Mar 28,1,302,137,miss,Kobe Bryant,27.0,3-pointer
Mar 28,1,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 28,1,313,222,make,Kobe Bryant,26.0,3-pointer
Mar 28,2,195,406,make,Kobe Bryant,22.0,2-pointer
Mar 28,2,275,375,make,Kobe Bryant,26.0,3-pointer
Mar 28,2,91,5,make,Kobe Bryant,24.0,3-pointer
Mar 28,2,259,82,make,Kobe Bryant,26.0,3-pointer
Mar 28,2,265,114,make,Kobe Bryant,25.0,3-pointer
Mar 28,2,285,373,make,Kobe Bryant,27.0,3-pointer
Mar 28,2,234,284,make,Kobe Bryant,19.0,2-pointer
Mar 28,2,247,417,miss,Kobe Bryant,26.0,3-pointer
Mar 28,2,119,286,miss,Kobe Bryant,8.0,2-pointer
Mar 28,2,280,380,miss,Kobe Bryant,27.0,3-pointer
Mar 28,3,62,58,miss,Kobe Bryant,18.0,2-pointer
Mar 28,3,295,353,make,Kobe Bryant,27.0,3-pointer
Mar 28,3,237,46,miss,Kobe Bryant,27.0,3-pointer
Mar 28,3,129,207,miss,Kobe Bryant,9.0,2-pointer
Mar 28,3,131,225,miss,Kobe Bryant,8.0,2-pointer
Mar 28,3,137,230,miss,Kobe Bryant,9.0,2-pointer
Mar 28,3,65,388,miss,Kobe Bryant,15.0,2-pointer
Mar 28,4,45,388,miss,Kobe Bryant,15.0,2-pointer
Mar 28,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 28,4,223,237,miss,Kobe Bryant,17.0,2-pointer
Mar 30,1,201,366,miss,Kobe Bryant,20.0,2-pointer
Mar 30,1,300,297,make,Kobe Bryant,26.0,3-pointer
Mar 30,2,210,306,miss,Kobe Bryant,17.0,2-pointer
Mar 30,2,185,460,miss,Kobe Bryant,26.0,3-pointer
Mar 30,2,44,352,miss,Kobe Bryant,11.0,2-pointer
Mar 30,3,44,99,miss,Kobe Bryant,14.0,2-pointer
Mar 30,3,150,475,make,Kobe Bryant,26.0,3-pointer
Mar 30,3,264,95,make,Kobe Bryant,26.0,3-pointer
Mar 30,3,173,462,miss,Kobe Bryant,25.0,3-pointer
Mar 30,3,196,458,make,Kobe Bryant,26.0,3-pointer
Mar 30,3,233,450,miss,Kobe Bryant,28.0,3-pointer
Mar 30,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 30,4,114,473,miss,Kobe Bryant,24.0,3-pointer
Mar 31,1,288,151,make,Kobe Bryant,25.0,3-pointer
Mar 31,1,252,401,make,Kobe Bryant,26.0,3-pointer
Mar 31,1,262,376,miss,Kobe Bryant,25.0,3-pointer
Mar 31,1,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 31,2,139,319,make,Kobe Bryant,12.0,2-pointer
Mar 31,2,95,135,miss,Kobe Bryant,11.0,2-pointer
Mar 31,2,228,117,miss,Kobe Bryant,22.0,2-pointer
Mar 31,2,205,165,miss,Kobe Bryant,17.0,2-pointer
Mar 31,2,96,363,miss,Kobe Bryant,13.0,2-pointer
Mar 31,2,183,370,miss,Kobe Bryant,19.0,2-pointer
Mar 31,2,233,71,miss,Kobe Bryant,25.0,3-pointer
Mar 31,3,109,296,miss,Kobe Bryant,8.0,2-pointer
Mar 31,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 31,3,55,380,miss,Kobe Bryant,14.0,2-pointer
Mar 31,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 31,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 31,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Mar 31,3,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 31,4,193,388,miss,Kobe Bryant,21.0,2-pointer
Mar 31,4,126,388,make,Kobe Bryant,17.0,2-pointer
Mar 31,4,50,240,make,Kobe Bryant,0.0,2-pointer
Mar 31,4,283,127,make,Kobe Bryant,26.0,3-pointer
Mar 31,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 3,1,73,243,miss,Kobe Bryant,2.0,2-pointer
Apr 3,1,141,432,miss,Kobe Bryant,21.0,2-pointer
Apr 3,1,277,347,miss,Kobe Bryant,25.0,3-pointer
Apr 3,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 3,2,213,355,miss,Kobe Bryant,20.0,2-pointer
Apr 3,2,141,442,miss,Kobe Bryant,22.0,2-pointer
Apr 3,2,226,383,miss,Kobe Bryant,23.0,2-pointer
Apr 3,2,200,118,miss,Kobe Bryant,19.0,2-pointer
Apr 3,2,106,269,make,Kobe Bryant,6.0,2-pointer
Apr 3,3,190,386,make,Kobe Bryant,20.0,2-pointer
Apr 3,3,93,227,miss,Kobe Bryant,4.0,2-pointer
Apr 3,3,216,417,miss,Kobe Bryant,24.0,3-pointer
Apr 3,3,229,54,miss,Kobe Bryant,26.0,3-pointer
Apr 3,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 3,4,41,84,miss,Kobe Bryant,16.0,2-pointer
Apr 3,4,191,214,make,Kobe Bryant,14.0,2-pointer
Apr 3,4,85,394,make,Kobe Bryant,16.0,2-pointer
Apr 3,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 3,4,195,202,miss,Kobe Bryant,15.0,2-pointer
Apr 3,4,90,309,miss,Kobe Bryant,8.0,2-pointer
Apr 4,1,210,434,make,Kobe Bryant,25.0,3-pointer
Apr 4,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 4,1,214,429,miss,Kobe Bryant,25.0,3-pointer
Apr 4,2,172,411,miss,Kobe Bryant,21.0,2-pointer
Apr 4,2,106,191,miss,Kobe Bryant,7.0,2-pointer
Apr 4,3,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 4,3,111,204,make,Kobe Bryant,7.0,2-pointer
Apr 4,3,99,294,miss,Kobe Bryant,7.0,2-pointer
Apr 4,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 4,4,293,250,make,Kobe Bryant,24.0,3-pointer
Apr 4,4,229,59,make,Kobe Bryant,25.0,3-pointer
Apr 4,4,136,18,miss,Kobe Bryant,24.0,3-pointer
Apr 4,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 4,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 4,4,208,104,make,Kobe Bryant,21.0,2-pointer
Apr 6,1,214,311,make,Kobe Bryant,18.0,2-pointer
Apr 6,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 6,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 6,1,315,240,make,Kobe Bryant,27.0,3-pointer
Apr 6,1,76,463,miss,Kobe Bryant,22.0,3-pointer
Apr 6,1,116,376,miss,Kobe Bryant,15.0,2-pointer
Apr 6,1,264,391,miss,Kobe Bryant,26.0,3-pointer
Apr 6,2,154,127,miss,Kobe Bryant,15.0,2-pointer
Apr 6,2,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 6,2,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 6,3,119,100,miss,Kobe Bryant,16.0,2-pointer
Apr 6,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 6,3,170,105,make,Kobe Bryant,18.0,2-pointer
Apr 6,4,239,45,miss,Kobe Bryant,27.0,3-pointer
Apr 6,4,96,391,make,Kobe Bryant,16.0,2-pointer
Apr 6,4,122,407,miss,Kobe Bryant,18.0,2-pointer
Apr 6,4,279,376,miss,Kobe Bryant,27.0,3-pointer
Apr 6,4,188,348,miss,Kobe Bryant,18.0,2-pointer
Apr 6,4,60,368,make,Kobe Bryant,13.0,2-pointer
Apr 6,1,132,114,miss,Kobe Bryant,15.0,2-pointer
Apr 6,1,165,319,miss,Kobe Bryant,14.0,2-pointer
Apr 6,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 6,1,62,84,miss,Kobe Bryant,16.0,2-pointer
Apr 6,1,279,380,miss,Kobe Bryant,27.0,3-pointer
Apr 6,1,242,335,make,Kobe Bryant,21.0,2-pointer
Apr 8,2,118,411,miss,Kobe Bryant,18.0,2-pointer
Apr 8,2,183,309,miss,Kobe Bryant,15.0,2-pointer
Apr 8,2,178,335,make,Kobe Bryant,16.0,2-pointer
Apr 8,2,295,329,miss,Kobe Bryant,26.0,3-pointer
Apr 8,3,311,238,make,Kobe Bryant,26.0,3-pointer
Apr 8,3,99,117,miss,Kobe Bryant,13.0,2-pointer
Apr 8,3,241,68,miss,Kobe Bryant,26.0,3-pointer
Apr 8,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 8,3,106,294,miss,Kobe Bryant,8.0,2-pointer
Apr 8,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 8,3,136,214,miss,Kobe Bryant,9.0,2-pointer
Apr 8,4,154,224,make,Kobe Bryant,11.0,2-pointer
Apr 8,4,216,352,make,Kobe Bryant,20.0,2-pointer
Apr 8,4,76,401,miss,Kobe Bryant,16.0,2-pointer
Apr 8,4,254,421,miss,Kobe Bryant,27.0,3-pointer
Apr 8,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 10,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 10,1,228,317,miss,Kobe Bryant,19.0,2-pointer
Apr 10,1,137,234,make,Kobe Bryant,9.0,2-pointer
Apr 10,1,210,133,miss,Kobe Bryant,19.0,2-pointer
Apr 10,1,241,414,miss,Kobe Bryant,26.0,3-pointer
Apr 10,2,29,384,miss,Kobe Bryant,15.0,2-pointer
Apr 10,2,152,416,miss,Kobe Bryant,20.0,2-pointer
Apr 10,2,241,404,miss,Kobe Bryant,25.0,3-pointer
Apr 10,2,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 10,3,241,79,miss,Kobe Bryant,25.0,3-pointer
Apr 10,3,42,373,make,Kobe Bryant,13.0,2-pointer
Apr 10,3,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 10,3,121,370,miss,Kobe Bryant,15.0,2-pointer
Apr 10,3,78,393,miss,Kobe Bryant,16.0,2-pointer
Apr 10,3,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 10,3,282,357,miss,Kobe Bryant,26.0,3-pointer
Apr 10,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 10,3,142,401,make,Kobe Bryant,19.0,2-pointer
Apr 10,3,36,416,make,Kobe Bryant,18.0,2-pointer
Apr 10,3,116,263,miss,Kobe Bryant,7.0,2-pointer
Apr 10,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 10,4,173,361,make,Kobe Bryant,17.0,2-pointer
Apr 10,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 10,4,233,324,miss,Kobe Bryant,20.0,2-pointer
Apr 10,4,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 10,4,126,56,make,Kobe Bryant,20.0,2-pointer
Apr 10,4,58,396,make,Kobe Bryant,16.0,2-pointer
Apr 10,4,16,407,miss,Kobe Bryant,17.0,2-pointer
Apr 10,4,256,199,miss,Kobe Bryant,21.0,2-pointer
Apr 10,4,141,273,miss,Kobe Bryant,10.0,2-pointer
Apr 10,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 13,1,205,399,miss,Kobe Bryant,22.0,2-pointer
Apr 13,1,73,311,make,Kobe Bryant,7.0,2-pointer
Apr 13,2,131,411,miss,Kobe Bryant,19.0,2-pointer
Apr 13,2,114,165,make,Kobe Bryant,10.0,2-pointer
Apr 13,2,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 13,3,55,46,make,Kobe Bryant,19.0,2-pointer
Apr 13,3,203,91,make,Kobe Bryant,21.0,2-pointer
Apr 13,3,99,191,miss,Kobe Bryant,7.0,2-pointer
Apr 13,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 13,4,182,127,miss,Kobe Bryant,17.0,2-pointer
Apr 13,4,221,327,make,Kobe Bryant,19.0,2-pointer
Apr 13,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 13,4,208,401,make,Kobe Bryant,23.0,2-pointer
Apr 13,4,210,340,make,Kobe Bryant,19.0,2-pointer
Apr 13,4,168,81,miss,Kobe Bryant,20.0,2-pointer
Apr 13,4,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 13,4,203,40,make,Kobe Bryant,25.0,3-pointer
Apr 13,4,262,238,make,Kobe Bryant,21.0,2-pointer
Apr 13,4,193,30,miss,Kobe Bryant,25.0,3-pointer
Apr 15,1,206,196,make,Kobe Bryant,16.0,2-pointer
Apr 15,1,96,429,make,Kobe Bryant,19.0,2-pointer
Apr 15,1,287,128,make,Kobe Bryant,26.0,3-pointer
Apr 15,1,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 15,1,165,143,miss,Kobe Bryant,15.0,2-pointer
Apr 15,1,122,264,make,Kobe Bryant,8.0,2-pointer
Apr 15,1,257,401,miss,Kobe Bryant,26.0,3-pointer
Apr 15,1,152,458,make,Kobe Bryant,24.0,3-pointer
Apr 15,1,131,241,miss,Kobe Bryant,8.0,2-pointer
Apr 15,2,214,173,miss,Kobe Bryant,18.0,2-pointer
Apr 15,2,50,307,miss,Kobe Bryant,7.0,2-pointer
Apr 15,3,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 15,3,242,77,miss,Kobe Bryant,25.0,3-pointer
Apr 15,3,241,403,make,Kobe Bryant,25.0,3-pointer
Apr 15,3,50,240,miss,Kobe Bryant,0.0,2-pointer
Apr 15,3,264,384,miss,Kobe Bryant,26.0,3-pointer
Apr 16,1,149,150,make,Kobe Bryant,13.0,2-pointer
Apr 16,1,83,102,make,Kobe Bryant,14.0,2-pointer
Apr 16,1,57,399,miss,Kobe Bryant,16.0,2-pointer
Apr 16,1,90,261,make,Kobe Bryant,5.0,2-pointer
Apr 16,1,137,86,make,Kobe Bryant,18.0,2-pointer
Apr 16,2,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 16,2,173,158,miss,Kobe Bryant,15.0,2-pointer
Apr 16,2,85,219,miss,Kobe Bryant,4.0,2-pointer
Apr 16,2,183,407,make,Kobe Bryant,21.0,2-pointer
Apr 16,2,234,416,miss,Kobe Bryant,25.0,3-pointer
Apr 16,2,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 16,2,254,94,make,Kobe Bryant,25.0,3-pointer
Apr 16,3,50,84,make,Kobe Bryant,16.0,2-pointer
Apr 16,3,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 16,3,50,240,make,Kobe Bryant,0.0,2-pointer
Apr 16,3,49,89,miss,Kobe Bryant,15.0,2-pointer
Apr 16,3,196,380,miss,Kobe Bryant,20.0,2-pointer
Apr 16,3,41,13,make,Kobe Bryant,23.0,3-pointer
Apr 16,3,106,240,make,Kobe Bryant,6.0,2-pointer
